MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10003448599,000000000023738688,0.092,Active Import Interval (kW),27-04-2024 06:00
10003448599,000000000023738688,0.092,Active Import Interval (kW),27-04-2024 05:30
10003448599,000000000023738688,0.092,Active Import Interval (kW),27-04-2024 05:00
10003448599,000000000023738688,0.133,Active Import Interval (kW),27-04-2024 04:30
10003448599,000000000023738688,0.149,Active Import Interval (kW),27-04-2024 04:00
10003448599,000000000023738688,0.155,Active Import Interval (kW),27-04-2024 03:30
10003448599,000000000023738688,0.154,Active Import Interval (kW),27-04-2024 03:00
10003448599,000000000023738688,0.854,Active Import Interval (kW),27-04-2024 02:30
10003448599,000000000023738688,1.319,Active Import Interval (kW),27-04-2024 02:00
10003448599,000000000023738688,0.227,Active Import Interval (kW),27-04-2024 01:30
10003448599,000000000023738688,1.584,Active Import Interval (kW),27-04-2024 01:00
10003448599,000000000023738688,1.575,Active Import Interval (kW),27-04-2024 00:30
10003448599,000000000023738688,0.758,Active Import Interval (kW),27-04-2024 00:00
10003448599,000000000023738688,0.256,Active Import Interval (kW),26-04-2024 23:30
10003448599,000000000023738688,0.260,Active Import Interval (kW),26-04-2024 23:00
10003448599,000000000023738688,0.262,Active Import Interval (kW),26-04-2024 22:30
10003448599,000000000023738688,0.274,Active Import Interval (kW),26-04-2024 22:00
10003448599,000000000023738688,0.157,Active Import Interval (kW),26-04-2024 21:30
10003448599,000000000023738688,0.105,Active Import Interval (kW),26-04-2024 21:00
10003448599,000000000023738688,0.115,Active Import Interval (kW),26-04-2024 20:30
10003448599,000000000023738688,0.167,Active Import Interval (kW),26-04-2024 20:00
10003448599,000000000023738688,0.173,Active Import Interval (kW),26-04-2024 19:30
10003448599,000000000023738688,0.218,Active Import Interval (kW),26-04-2024 19:00
10003448599,000000000023738688,0.236,Active Import Interval (kW),26-04-2024 18:30
10003448599,000000000023738688,0.275,Active Import Interval (kW),26-04-2024 18:00
10003448599,000000000023738688,0.297,Active Import Interval (kW),26-04-2024 17:30
10003448599,000000000023738688,0.293,Active Import Interval (kW),26-04-2024 17:00
10003448599,000000000023738688,0.198,Active Import Interval (kW),26-04-2024 16:30
10003448599,000000000023738688,0.220,Active Import Interval (kW),26-04-2024 16:00
10003448599,000000000023738688,0.182,Active Import Interval (kW),26-04-2024 15:30
10003448599,000000000023738688,0.163,Active Import Interval (kW),26-04-2024 15:00
10003448599,000000000023738688,0.321,Active Import Interval (kW),26-04-2024 14:30
10003448599,000000000023738688,0.144,Active Import Interval (kW),26-04-2024 14:00
10003448599,000000000023738688,0.179,Active Import Interval (kW),26-04-2024 13:30
10003448599,000000000023738688,0.186,Active Import Interval (kW),26-04-2024 13:00
10003448599,000000000023738688,0.174,Active Import Interval (kW),26-04-2024 12:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),26-04-2024 12:00
10003448599,000000000023738688,1.389,Active Import Interval (kW),26-04-2024 11:30
10003448599,000000000023738688,2.015,Active Import Interval (kW),26-04-2024 11:00
10003448599,000000000023738688,2.249,Active Import Interval (kW),26-04-2024 10:30
10003448599,000000000023738688,1.256,Active Import Interval (kW),26-04-2024 10:00
10003448599,000000000023738688,0.292,Active Import Interval (kW),26-04-2024 09:30
10003448599,000000000023738688,1.089,Active Import Interval (kW),26-04-2024 09:00
10003448599,000000000023738688,2.290,Active Import Interval (kW),26-04-2024 08:30
10003448599,000000000023738688,6.206,Active Import Interval (kW),26-04-2024 08:00
10003448599,000000000023738688,6.218,Active Import Interval (kW),26-04-2024 07:30
10003448599,000000000023738688,1.044,Active Import Interval (kW),26-04-2024 07:00
10003448599,000000000023738688,1.262,Active Import Interval (kW),26-04-2024 06:30
10003448599,000000000023738688,0.472,Active Import Interval (kW),26-04-2024 06:00
10003448599,000000000023738688,0.151,Active Import Interval (kW),26-04-2024 05:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),26-04-2024 05:00
10003448599,000000000023738688,0.104,Active Import Interval (kW),26-04-2024 04:30
10003448599,000000000023738688,0.092,Active Import Interval (kW),26-04-2024 04:00
10003448599,000000000023738688,0.096,Active Import Interval (kW),26-04-2024 03:30
10003448599,000000000023738688,0.158,Active Import Interval (kW),26-04-2024 03:00
10003448599,000000000023738688,0.154,Active Import Interval (kW),26-04-2024 02:30
10003448599,000000000023738688,0.157,Active Import Interval (kW),26-04-2024 02:00
10003448599,000000000023738688,0.269,Active Import Interval (kW),26-04-2024 01:30
10003448599,000000000023738688,0.205,Active Import Interval (kW),26-04-2024 01:00
10003448599,000000000023738688,0.447,Active Import Interval (kW),26-04-2024 00:30
10003448599,000000000023738688,0.215,Active Import Interval (kW),26-04-2024 00:00
10003448599,000000000023738688,0.243,Active Import Interval (kW),25-04-2024 23:30
10003448599,000000000023738688,0.248,Active Import Interval (kW),25-04-2024 23:00
10003448599,000000000023738688,0.250,Active Import Interval (kW),25-04-2024 22:30
10003448599,000000000023738688,0.194,Active Import Interval (kW),25-04-2024 22:00
10003448599,000000000023738688,0.181,Active Import Interval (kW),25-04-2024 21:30
10003448599,000000000023738688,0.213,Active Import Interval (kW),25-04-2024 21:00
10003448599,000000000023738688,0.177,Active Import Interval (kW),25-04-2024 20:30
10003448599,000000000023738688,0.168,Active Import Interval (kW),25-04-2024 20:00
10003448599,000000000023738688,0.109,Active Import Interval (kW),25-04-2024 19:30
10003448599,000000000023738688,0.143,Active Import Interval (kW),25-04-2024 19:00
10003448599,000000000023738688,0.203,Active Import Interval (kW),25-04-2024 18:30
10003448599,000000000023738688,0.282,Active Import Interval (kW),25-04-2024 18:00
10003448599,000000000023738688,0.161,Active Import Interval (kW),25-04-2024 17:30
10003448599,000000000023738688,0.346,Active Import Interval (kW),25-04-2024 17:00
10003448599,000000000023738688,0.145,Active Import Interval (kW),25-04-2024 16:30
10003448599,000000000023738688,0.196,Active Import Interval (kW),25-04-2024 16:00
10003448599,000000000023738688,0.125,Active Import Interval (kW),25-04-2024 15:30
10003448599,000000000023738688,0.139,Active Import Interval (kW),25-04-2024 15:00
10003448599,000000000023738688,0.249,Active Import Interval (kW),25-04-2024 14:30
10003448599,000000000023738688,0.319,Active Import Interval (kW),25-04-2024 14:00
10003448599,000000000023738688,1.512,Active Import Interval (kW),25-04-2024 13:30
10003448599,000000000023738688,1.426,Active Import Interval (kW),25-04-2024 13:00
10003448599,000000000023738688,0.496,Active Import Interval (kW),25-04-2024 12:30
10003448599,000000000023738688,0.139,Active Import Interval (kW),25-04-2024 12:00
10003448599,000000000023738688,0.408,Active Import Interval (kW),25-04-2024 11:30
10003448599,000000000023738688,0.172,Active Import Interval (kW),25-04-2024 11:00
10003448599,000000000023738688,0.227,Active Import Interval (kW),25-04-2024 10:30
10003448599,000000000023738688,0.173,Active Import Interval (kW),25-04-2024 10:00
10003448599,000000000023738688,0.235,Active Import Interval (kW),25-04-2024 09:30
10003448599,000000000023738688,0.939,Active Import Interval (kW),25-04-2024 09:00
10003448599,000000000023738688,2.234,Active Import Interval (kW),25-04-2024 08:30
10003448599,000000000023738688,6.025,Active Import Interval (kW),25-04-2024 08:00
10003448599,000000000023738688,6.124,Active Import Interval (kW),25-04-2024 07:30
10003448599,000000000023738688,0.595,Active Import Interval (kW),25-04-2024 07:00
10003448599,000000000023738688,0.117,Active Import Interval (kW),25-04-2024 06:30
10003448599,000000000023738688,0.092,Active Import Interval (kW),25-04-2024 06:00
10003448599,000000000023738688,0.110,Active Import Interval (kW),25-04-2024 05:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),25-04-2024 05:00
10003448599,000000000023738688,0.167,Active Import Interval (kW),25-04-2024 04:30
10003448599,000000000023738688,0.275,Active Import Interval (kW),25-04-2024 04:00
10003448599,000000000023738688,0.199,Active Import Interval (kW),25-04-2024 03:30
10003448599,000000000023738688,0.198,Active Import Interval (kW),25-04-2024 03:00
10003448599,000000000023738688,0.255,Active Import Interval (kW),25-04-2024 02:30
10003448599,000000000023738688,0.259,Active Import Interval (kW),25-04-2024 02:00
10003448599,000000000023738688,0.261,Active Import Interval (kW),25-04-2024 01:30
10003448599,000000000023738688,0.231,Active Import Interval (kW),25-04-2024 01:00
10003448599,000000000023738688,0.207,Active Import Interval (kW),25-04-2024 00:30
10003448599,000000000023738688,1.226,Active Import Interval (kW),25-04-2024 00:00
10003448599,000000000023738688,3.041,Active Import Interval (kW),24-04-2024 23:30
10003448599,000000000023738688,0.293,Active Import Interval (kW),24-04-2024 23:00
10003448599,000000000023738688,0.242,Active Import Interval (kW),24-04-2024 22:30
10003448599,000000000023738688,0.317,Active Import Interval (kW),24-04-2024 22:00
10003448599,000000000023738688,0.268,Active Import Interval (kW),24-04-2024 21:30
10003448599,000000000023738688,1.051,Active Import Interval (kW),24-04-2024 21:00
10003448599,000000000023738688,0.227,Active Import Interval (kW),24-04-2024 20:30
10003448599,000000000023738688,0.270,Active Import Interval (kW),24-04-2024 20:00
10003448599,000000000023738688,0.302,Active Import Interval (kW),24-04-2024 19:30
10003448599,000000000023738688,0.209,Active Import Interval (kW),24-04-2024 19:00
10003448599,000000000023738688,0.188,Active Import Interval (kW),24-04-2024 18:30
10003448599,000000000023738688,0.190,Active Import Interval (kW),24-04-2024 18:00
10003448599,000000000023738688,0.278,Active Import Interval (kW),24-04-2024 17:30
10003448599,000000000023738688,0.213,Active Import Interval (kW),24-04-2024 17:00
10003448599,000000000023738688,0.240,Active Import Interval (kW),24-04-2024 16:30
10003448599,000000000023738688,0.157,Active Import Interval (kW),24-04-2024 16:00
10003448599,000000000023738688,0.323,Active Import Interval (kW),24-04-2024 15:30
10003448599,000000000023738688,0.224,Active Import Interval (kW),24-04-2024 15:00
10003448599,000000000023738688,0.161,Active Import Interval (kW),24-04-2024 14:30
10003448599,000000000023738688,0.172,Active Import Interval (kW),24-04-2024 14:00
10003448599,000000000023738688,0.121,Active Import Interval (kW),24-04-2024 13:30
10003448599,000000000023738688,0.161,Active Import Interval (kW),24-04-2024 13:00
10003448599,000000000023738688,0.199,Active Import Interval (kW),24-04-2024 12:30
10003448599,000000000023738688,0.164,Active Import Interval (kW),24-04-2024 12:00
10003448599,000000000023738688,0.154,Active Import Interval (kW),24-04-2024 11:30
10003448599,000000000023738688,0.493,Active Import Interval (kW),24-04-2024 11:00
10003448599,000000000023738688,0.203,Active Import Interval (kW),24-04-2024 10:30
10003448599,000000000023738688,0.213,Active Import Interval (kW),24-04-2024 10:00
10003448599,000000000023738688,0.166,Active Import Interval (kW),24-04-2024 09:30
10003448599,000000000023738688,0.165,Active Import Interval (kW),24-04-2024 09:00
10003448599,000000000023738688,1.431,Active Import Interval (kW),24-04-2024 08:30
10003448599,000000000023738688,4.648,Active Import Interval (kW),24-04-2024 08:00
10003448599,000000000023738688,4.739,Active Import Interval (kW),24-04-2024 07:30
10003448599,000000000023738688,0.596,Active Import Interval (kW),24-04-2024 07:00
10003448599,000000000023738688,0.139,Active Import Interval (kW),24-04-2024 06:30
10003448599,000000000023738688,0.092,Active Import Interval (kW),24-04-2024 06:00
10003448599,000000000023738688,0.107,Active Import Interval (kW),24-04-2024 05:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),24-04-2024 05:00
10003448599,000000000023738688,0.169,Active Import Interval (kW),24-04-2024 04:30
10003448599,000000000023738688,0.098,Active Import Interval (kW),24-04-2024 04:00
10003448599,000000000023738688,0.115,Active Import Interval (kW),24-04-2024 03:30
10003448599,000000000023738688,0.170,Active Import Interval (kW),24-04-2024 03:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),24-04-2024 02:30
10003448599,000000000023738688,1.025,Active Import Interval (kW),24-04-2024 02:00
10003448599,000000000023738688,0.914,Active Import Interval (kW),24-04-2024 01:30
10003448599,000000000023738688,1.709,Active Import Interval (kW),24-04-2024 01:00
10003448599,000000000023738688,0.227,Active Import Interval (kW),24-04-2024 00:30
10003448599,000000000023738688,0.222,Active Import Interval (kW),24-04-2024 00:00
10003448599,000000000023738688,0.256,Active Import Interval (kW),23-04-2024 23:30
10003448599,000000000023738688,0.223,Active Import Interval (kW),23-04-2024 23:00
10003448599,000000000023738688,0.205,Active Import Interval (kW),23-04-2024 22:30
10003448599,000000000023738688,0.267,Active Import Interval (kW),23-04-2024 22:00
10003448599,000000000023738688,0.556,Active Import Interval (kW),23-04-2024 21:30
10003448599,000000000023738688,0.279,Active Import Interval (kW),23-04-2024 21:00
10003448599,000000000023738688,0.274,Active Import Interval (kW),23-04-2024 20:30
10003448599,000000000023738688,0.245,Active Import Interval (kW),23-04-2024 20:00
10003448599,000000000023738688,0.201,Active Import Interval (kW),23-04-2024 19:30
10003448599,000000000023738688,0.266,Active Import Interval (kW),23-04-2024 19:00
10003448599,000000000023738688,0.286,Active Import Interval (kW),23-04-2024 18:30
10003448599,000000000023738688,0.177,Active Import Interval (kW),23-04-2024 18:00
10003448599,000000000023738688,0.242,Active Import Interval (kW),23-04-2024 17:30
10003448599,000000000023738688,0.279,Active Import Interval (kW),23-04-2024 17:00
10003448599,000000000023738688,0.197,Active Import Interval (kW),23-04-2024 16:30
10003448599,000000000023738688,0.348,Active Import Interval (kW),23-04-2024 16:00
10003448599,000000000023738688,0.198,Active Import Interval (kW),23-04-2024 15:30
10003448599,000000000023738688,0.238,Active Import Interval (kW),23-04-2024 15:00
10003448599,000000000023738688,0.180,Active Import Interval (kW),23-04-2024 14:30
10003448599,000000000023738688,0.320,Active Import Interval (kW),23-04-2024 14:00
10003448599,000000000023738688,0.186,Active Import Interval (kW),23-04-2024 13:30
10003448599,000000000023738688,0.207,Active Import Interval (kW),23-04-2024 13:00
10003448599,000000000023738688,0.173,Active Import Interval (kW),23-04-2024 12:30
10003448599,000000000023738688,0.271,Active Import Interval (kW),23-04-2024 12:00
10003448599,000000000023738688,0.188,Active Import Interval (kW),23-04-2024 11:30
10003448599,000000000023738688,0.240,Active Import Interval (kW),23-04-2024 11:00
10003448599,000000000023738688,0.157,Active Import Interval (kW),23-04-2024 10:30
10003448599,000000000023738688,0.214,Active Import Interval (kW),23-04-2024 10:00
10003448599,000000000023738688,0.331,Active Import Interval (kW),23-04-2024 09:30
10003448599,000000000023738688,0.873,Active Import Interval (kW),23-04-2024 09:00
10003448599,000000000023738688,2.223,Active Import Interval (kW),23-04-2024 08:30
10003448599,000000000023738688,4.670,Active Import Interval (kW),23-04-2024 08:00
10003448599,000000000023738688,4.678,Active Import Interval (kW),23-04-2024 07:30
10003448599,000000000023738688,0.537,Active Import Interval (kW),23-04-2024 07:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),23-04-2024 06:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),23-04-2024 06:00
10003448599,000000000023738688,0.158,Active Import Interval (kW),23-04-2024 05:30
10003448599,000000000023738688,0.104,Active Import Interval (kW),23-04-2024 05:00
10003448599,000000000023738688,0.093,Active Import Interval (kW),23-04-2024 04:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),23-04-2024 04:00
10003448599,000000000023738688,0.158,Active Import Interval (kW),23-04-2024 03:30
10003448599,000000000023738688,0.161,Active Import Interval (kW),23-04-2024 03:00
10003448599,000000000023738688,0.119,Active Import Interval (kW),23-04-2024 02:30
10003448599,000000000023738688,0.170,Active Import Interval (kW),23-04-2024 02:00
10003448599,000000000023738688,0.281,Active Import Interval (kW),23-04-2024 01:30
10003448599,000000000023738688,0.319,Active Import Interval (kW),23-04-2024 01:00
10003448599,000000000023738688,0.317,Active Import Interval (kW),23-04-2024 00:30
10003448599,000000000023738688,0.265,Active Import Interval (kW),23-04-2024 00:00
10003448599,000000000023738688,0.247,Active Import Interval (kW),22-04-2024 23:30
10003448599,000000000023738688,0.298,Active Import Interval (kW),22-04-2024 23:00
10003448599,000000000023738688,0.281,Active Import Interval (kW),22-04-2024 22:30
10003448599,000000000023738688,0.246,Active Import Interval (kW),22-04-2024 22:00
10003448599,000000000023738688,0.280,Active Import Interval (kW),22-04-2024 21:30
10003448599,000000000023738688,0.261,Active Import Interval (kW),22-04-2024 21:00
10003448599,000000000023738688,0.847,Active Import Interval (kW),22-04-2024 20:30
10003448599,000000000023738688,0.191,Active Import Interval (kW),22-04-2024 20:00
10003448599,000000000023738688,0.178,Active Import Interval (kW),22-04-2024 19:30
10003448599,000000000023738688,0.136,Active Import Interval (kW),22-04-2024 19:00
10003448599,000000000023738688,0.195,Active Import Interval (kW),22-04-2024 18:30
10003448599,000000000023738688,0.292,Active Import Interval (kW),22-04-2024 18:00
10003448599,000000000023738688,0.154,Active Import Interval (kW),22-04-2024 17:30
10003448599,000000000023738688,0.209,Active Import Interval (kW),22-04-2024 17:00
10003448599,000000000023738688,0.238,Active Import Interval (kW),22-04-2024 16:30
10003448599,000000000023738688,0.285,Active Import Interval (kW),22-04-2024 16:00
10003448599,000000000023738688,0.200,Active Import Interval (kW),22-04-2024 15:30
10003448599,000000000023738688,0.240,Active Import Interval (kW),22-04-2024 15:00
10003448599,000000000023738688,0.360,Active Import Interval (kW),22-04-2024 14:30
10003448599,000000000023738688,0.198,Active Import Interval (kW),22-04-2024 14:00
10003448599,000000000023738688,0.205,Active Import Interval (kW),22-04-2024 13:30
10003448599,000000000023738688,0.167,Active Import Interval (kW),22-04-2024 13:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),22-04-2024 12:30
10003448599,000000000023738688,0.224,Active Import Interval (kW),22-04-2024 12:00
10003448599,000000000023738688,0.235,Active Import Interval (kW),22-04-2024 11:30
10003448599,000000000023738688,0.279,Active Import Interval (kW),22-04-2024 11:00
10003448599,000000000023738688,0.165,Active Import Interval (kW),22-04-2024 10:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),22-04-2024 10:00
10003448599,000000000023738688,0.176,Active Import Interval (kW),22-04-2024 09:30
10003448599,000000000023738688,0.777,Active Import Interval (kW),22-04-2024 09:00
10003448599,000000000023738688,2.266,Active Import Interval (kW),22-04-2024 08:30
10003448599,000000000023738688,4.633,Active Import Interval (kW),22-04-2024 08:00
10003448599,000000000023738688,4.743,Active Import Interval (kW),22-04-2024 07:30
10003448599,000000000023738688,0.599,Active Import Interval (kW),22-04-2024 07:00
10003448599,000000000023738688,0.107,Active Import Interval (kW),22-04-2024 06:30
10003448599,000000000023738688,0.094,Active Import Interval (kW),22-04-2024 06:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),22-04-2024 05:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),22-04-2024 05:00
10003448599,000000000023738688,0.156,Active Import Interval (kW),22-04-2024 04:30
10003448599,000000000023738688,0.101,Active Import Interval (kW),22-04-2024 04:00
10003448599,000000000023738688,0.121,Active Import Interval (kW),22-04-2024 03:30
10003448599,000000000023738688,0.160,Active Import Interval (kW),22-04-2024 03:00
10003448599,000000000023738688,0.114,Active Import Interval (kW),22-04-2024 02:30
10003448599,000000000023738688,0.115,Active Import Interval (kW),22-04-2024 02:00
10003448599,000000000023738688,0.164,Active Import Interval (kW),22-04-2024 01:30
10003448599,000000000023738688,0.141,Active Import Interval (kW),22-04-2024 01:00
10003448599,000000000023738688,0.150,Active Import Interval (kW),22-04-2024 00:30
10003448599,000000000023738688,0.268,Active Import Interval (kW),22-04-2024 00:00
10003448599,000000000023738688,0.198,Active Import Interval (kW),21-04-2024 23:30
10003448599,000000000023738688,0.411,Active Import Interval (kW),21-04-2024 23:00
10003448599,000000000023738688,0.236,Active Import Interval (kW),21-04-2024 22:30
10003448599,000000000023738688,0.240,Active Import Interval (kW),21-04-2024 22:00
10003448599,000000000023738688,0.330,Active Import Interval (kW),21-04-2024 21:30
10003448599,000000000023738688,0.515,Active Import Interval (kW),21-04-2024 21:00
10003448599,000000000023738688,1.583,Active Import Interval (kW),21-04-2024 20:30
10003448599,000000000023738688,0.244,Active Import Interval (kW),21-04-2024 20:00
10003448599,000000000023738688,0.211,Active Import Interval (kW),21-04-2024 19:30
10003448599,000000000023738688,0.200,Active Import Interval (kW),21-04-2024 19:00
10003448599,000000000023738688,0.228,Active Import Interval (kW),21-04-2024 18:30
10003448599,000000000023738688,0.405,Active Import Interval (kW),21-04-2024 18:00
10003448599,000000000023738688,0.237,Active Import Interval (kW),21-04-2024 17:30
10003448599,000000000023738688,0.220,Active Import Interval (kW),21-04-2024 17:00
10003448599,000000000023738688,0.241,Active Import Interval (kW),21-04-2024 16:30
10003448599,000000000023738688,0.210,Active Import Interval (kW),21-04-2024 16:00
10003448599,000000000023738688,0.279,Active Import Interval (kW),21-04-2024 15:30
10003448599,000000000023738688,0.173,Active Import Interval (kW),21-04-2024 15:00
10003448599,000000000023738688,0.202,Active Import Interval (kW),21-04-2024 14:30
10003448599,000000000023738688,0.182,Active Import Interval (kW),21-04-2024 14:00
10003448599,000000000023738688,0.191,Active Import Interval (kW),21-04-2024 13:30
10003448599,000000000023738688,0.816,Active Import Interval (kW),21-04-2024 13:00
10003448599,000000000023738688,1.012,Active Import Interval (kW),21-04-2024 12:30
10003448599,000000000023738688,0.768,Active Import Interval (kW),21-04-2024 12:00
10003448599,000000000023738688,0.249,Active Import Interval (kW),21-04-2024 11:30
10003448599,000000000023738688,0.131,Active Import Interval (kW),21-04-2024 11:00
10003448599,000000000023738688,0.107,Active Import Interval (kW),21-04-2024 10:30
10003448599,000000000023738688,0.125,Active Import Interval (kW),21-04-2024 10:00
10003448599,000000000023738688,0.113,Active Import Interval (kW),21-04-2024 09:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),21-04-2024 09:00
10003448599,000000000023738688,1.443,Active Import Interval (kW),21-04-2024 08:30
10003448599,000000000023738688,5.403,Active Import Interval (kW),21-04-2024 08:00
10003448599,000000000023738688,6.164,Active Import Interval (kW),21-04-2024 07:30
10003448599,000000000023738688,0.559,Active Import Interval (kW),21-04-2024 07:00
10003448599,000000000023738688,0.155,Active Import Interval (kW),21-04-2024 06:30
10003448599,000000000023738688,0.161,Active Import Interval (kW),21-04-2024 06:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),21-04-2024 05:30
10003448599,000000000023738688,0.093,Active Import Interval (kW),21-04-2024 05:00
10003448599,000000000023738688,0.101,Active Import Interval (kW),21-04-2024 04:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),21-04-2024 04:00
10003448599,000000000023738688,0.164,Active Import Interval (kW),21-04-2024 03:30
10003448599,000000000023738688,0.099,Active Import Interval (kW),21-04-2024 03:00
10003448599,000000000023738688,0.121,Active Import Interval (kW),21-04-2024 02:30
10003448599,000000000023738688,0.165,Active Import Interval (kW),21-04-2024 02:00
10003448599,000000000023738688,0.232,Active Import Interval (kW),21-04-2024 01:30
10003448599,000000000023738688,0.391,Active Import Interval (kW),21-04-2024 01:00
10003448599,000000000023738688,0.396,Active Import Interval (kW),21-04-2024 00:30
10003448599,000000000023738688,0.377,Active Import Interval (kW),21-04-2024 00:00
10003448599,000000000023738688,2.210,Active Import Interval (kW),20-04-2024 23:30
10003448599,000000000023738688,0.328,Active Import Interval (kW),20-04-2024 23:00
10003448599,000000000023738688,0.307,Active Import Interval (kW),20-04-2024 22:30
10003448599,000000000023738688,0.330,Active Import Interval (kW),20-04-2024 22:00
10003448599,000000000023738688,1.852,Active Import Interval (kW),20-04-2024 21:30
10003448599,000000000023738688,1.113,Active Import Interval (kW),20-04-2024 21:00
10003448599,000000000023738688,0.511,Active Import Interval (kW),20-04-2024 20:30
10003448599,000000000023738688,0.258,Active Import Interval (kW),20-04-2024 20:00
10003448599,000000000023738688,0.278,Active Import Interval (kW),20-04-2024 19:30
10003448599,000000000023738688,0.244,Active Import Interval (kW),20-04-2024 19:00
10003448599,000000000023738688,0.290,Active Import Interval (kW),20-04-2024 18:30
10003448599,000000000023738688,0.225,Active Import Interval (kW),20-04-2024 18:00
10003448599,000000000023738688,0.192,Active Import Interval (kW),20-04-2024 17:30
10003448599,000000000023738688,0.274,Active Import Interval (kW),20-04-2024 17:00
10003448599,000000000023738688,0.233,Active Import Interval (kW),20-04-2024 16:30
10003448599,000000000023738688,0.579,Active Import Interval (kW),20-04-2024 16:00
10003448599,000000000023738688,1.621,Active Import Interval (kW),20-04-2024 15:30
10003448599,000000000023738688,0.389,Active Import Interval (kW),20-04-2024 15:00
10003448599,000000000023738688,0.333,Active Import Interval (kW),20-04-2024 14:30
10003448599,000000000023738688,0.395,Active Import Interval (kW),20-04-2024 14:00
10003448599,000000000023738688,0.305,Active Import Interval (kW),20-04-2024 13:30
10003448599,000000000023738688,1.033,Active Import Interval (kW),20-04-2024 13:00
10003448599,000000000023738688,0.998,Active Import Interval (kW),20-04-2024 12:30
10003448599,000000000023738688,0.194,Active Import Interval (kW),20-04-2024 12:00
10003448599,000000000023738688,0.168,Active Import Interval (kW),20-04-2024 11:30
10003448599,000000000023738688,0.204,Active Import Interval (kW),20-04-2024 11:00
10003448599,000000000023738688,0.137,Active Import Interval (kW),20-04-2024 10:30
10003448599,000000000023738688,0.091,Active Import Interval (kW),20-04-2024 10:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),20-04-2024 09:30
10003448599,000000000023738688,0.125,Active Import Interval (kW),20-04-2024 09:00
10003448599,000000000023738688,1.422,Active Import Interval (kW),20-04-2024 08:30
10003448599,000000000023738688,6.133,Active Import Interval (kW),20-04-2024 08:00
10003448599,000000000023738688,6.252,Active Import Interval (kW),20-04-2024 07:30
10003448599,000000000023738688,0.605,Active Import Interval (kW),20-04-2024 07:00
10003448599,000000000023738688,0.163,Active Import Interval (kW),20-04-2024 06:30
10003448599,000000000023738688,0.109,Active Import Interval (kW),20-04-2024 06:00
10003448599,000000000023738688,0.211,Active Import Interval (kW),20-04-2024 05:30
10003448599,000000000023738688,0.268,Active Import Interval (kW),20-04-2024 05:00
10003448599,000000000023738688,0.787,Active Import Interval (kW),20-04-2024 04:30
10003448599,000000000023738688,1.396,Active Import Interval (kW),20-04-2024 04:00
10003448599,000000000023738688,0.924,Active Import Interval (kW),20-04-2024 03:30
10003448599,000000000023738688,0.213,Active Import Interval (kW),20-04-2024 03:00
10003448599,000000000023738688,0.213,Active Import Interval (kW),20-04-2024 02:30
10003448599,000000000023738688,0.272,Active Import Interval (kW),20-04-2024 02:00
10003448599,000000000023738688,1.017,Active Import Interval (kW),20-04-2024 01:30
10003448599,000000000023738688,1.805,Active Import Interval (kW),20-04-2024 01:00
10003448599,000000000023738688,1.787,Active Import Interval (kW),20-04-2024 00:30
10003448599,000000000023738688,2.882,Active Import Interval (kW),20-04-2024 00:00
10003448599,000000000023738688,2.114,Active Import Interval (kW),19-04-2024 23:30
10003448599,000000000023738688,0.427,Active Import Interval (kW),19-04-2024 23:00
10003448599,000000000023738688,0.409,Active Import Interval (kW),19-04-2024 22:30
10003448599,000000000023738688,0.359,Active Import Interval (kW),19-04-2024 22:00
10003448599,000000000023738688,0.381,Active Import Interval (kW),19-04-2024 21:30
10003448599,000000000023738688,0.312,Active Import Interval (kW),19-04-2024 21:00
10003448599,000000000023738688,0.202,Active Import Interval (kW),19-04-2024 20:30
10003448599,000000000023738688,0.163,Active Import Interval (kW),19-04-2024 20:00
10003448599,000000000023738688,0.139,Active Import Interval (kW),19-04-2024 19:30
10003448599,000000000023738688,0.529,Active Import Interval (kW),19-04-2024 19:00
10003448599,000000000023738688,0.202,Active Import Interval (kW),19-04-2024 18:30
10003448599,000000000023738688,0.141,Active Import Interval (kW),19-04-2024 18:00
10003448599,000000000023738688,0.170,Active Import Interval (kW),19-04-2024 17:30
10003448599,000000000023738688,0.234,Active Import Interval (kW),19-04-2024 17:00
10003448599,000000000023738688,0.209,Active Import Interval (kW),19-04-2024 16:30
10003448599,000000000023738688,0.342,Active Import Interval (kW),19-04-2024 16:00
10003448599,000000000023738688,0.316,Active Import Interval (kW),19-04-2024 15:30
10003448599,000000000023738688,0.218,Active Import Interval (kW),19-04-2024 15:00
